LeftUpLeg_Q_w,LeftUpLeg_Q_x,LeftUpLeg_Q_y,LeftUpLeg_Q_z,LeftLeg_Q_w,LeftLeg_Q_x,LeftLeg_Q_y,LeftLeg_Q_z,LeftFoot_Q_w,LeftFoot_Q_x,LeftFoot_Q_y,LeftFoot_Q_z,LeftShoulder_Q_w,LeftShoulder_Q_x,LeftShoulder_Q_y,LeftShoulder_Q_z,LeftArm_Q_w,LeftArm_Q_x,LeftArm_Q_y,LeftArm_Q_z,LeftForeArm_Q_w,LeftForeArm_Q_x,LeftForeArm_Q_y,LeftForeArm_Q_z,LeftHand_Q_w,LeftHand_Q_x,LeftHand_Q_y,LeftHand_Q_z,Hip_Q_w,Hip_Q_x,Hip_Q_y,Hip_Q_z,Spine_Q_w,Spine_Q_x,Spine_Q_y,Spine_Q_z,Head_Q_w,Head_Q_x,Head_Q_y,Head_Q_z,RightShoulder_Q_w,RightShoulder_Q_x,RightShoulder_Q_y,RightShoulder_Q_z,RightArm_Q_w,RightArm_Q_x,RightArm_Q_y,RightArm_Q_z,RightForeArm_Q_w,RightForeArm_Q_x,RightForeArm_Q_y,RightForeArm_Q_z,RightHand_Q_w,RightHand_Q_x,RightHand_Q_y,RightHand_Q_z,RightUpLeg_Q_w,RightUpLeg_Q_x,RightUpLeg_Q_y,RightUpLeg_Q_z,RightLeg_Q_w,RightLeg_Q_x,RightLeg_Q_y,RightLeg_Q_z,RightFoot_Q_w,RightFoot_Q_x,RightFoot_Q_y,RightFoot_Q_z
0.983702,-0.1037173,0.1235358,-0.07944824,0.9537109,0.2791483,-0.01704597,0.1105498,0.9898801,0.08454565,-0.06511387,-0.09353913,0.9991672,-0.007203232,0.0298218,-0.02690058,0.6472654,0.1034934,0.1665149,0.7366204,0.993129,-0.09973905,0.004217115,-0.0610668,0.985023,0.05558617,0.1108482,-0.1198028,0.9526815,0.01823763,-0.3019554,0.0298035,0.9991515,0.02723721,-0.01151023,-0.0286698,0.9952397,0.01258844,-0.09545554,0.01509061,0.9996719,-0.001666968,-0.001339396,0.02552541,0.6672978,-0.1214524,-0.3493179,-0.6464828,0.9852875,-0.06775828,-0.06223864,0.144027,0.975825,0.2104693,-0.002777722,0.0588275,0.9924998,-0.1046372,-0.05885567,-0.02304609,0.9985844,0.05265342,-0.006932179,-0.002967269,0.9965298,0.02341848,0.07845521,0.01498889
0.9810753,-0.1139344,0.1349335,-0.07939206,0.9574495,0.2667106,-0.01579963,0.1091163,0.9908087,0.07641925,-0.06535036,-0.09048541,0.9991565,-0.006512588,0.02993726,-0.0273437,0.6466852,0.1031564,0.1677011,0.736908,0.9935688,-0.09597841,0.006424718,-0.0597313,0.9856756,0.05881618,0.1066336,-0.116677,0.9526581,0.01867241,-0.3019107,0.03072315,0.9991326,0.02655402,-0.0132219,-0.0292258,0.995406,0.01289784,-0.09368419,0.01496228,0.9997001,-0.002416043,-0.00110281,0.02434649,0.6538628,-0.1678109,-0.3573375,-0.6454555,0.9840751,-0.05508954,-0.07538546,0.151256,0.9764178,0.2068164,-0.008670858,0.06132053,0.9933397,-0.09710009,-0.05694833,-0.02459259,0.9987874,0.04869519,-0.006421333,-0.003362426,0.9967612,0.01856755,0.0766691,0.01563181
0.9796378,-0.1190824,0.1408419,-0.07932662,0.9597661,0.2585682,-0.01453644,0.1085364,0.9911922,0.07118829,-0.06703681,-0.08931012,0.9991496,-0.006325558,0.02980098,-0.02778353,0.6467335,0.1033602,0.1681189,0.7367418,0.9938639,-0.09348585,0.00767028,-0.05861861,0.9858456,0.06127546,0.1060352,-0.1145002,0.9525424,0.01887937,-0.3022186,0.031155,0.9991291,0.02635586,-0.01392624,-0.029196,0.9954952,0.01264845,-0.09285315,0.01441058,0.9997208,-0.003196046,-0.001525176,0.02336462,0.646714,-0.1866,-0.3620095,-0.6448959,0.9829746,-0.05077496,-0.08330266,0.1557031,0.9771337,0.2024855,-0.01155084,0.06384365,0.993717,-0.09332275,-0.05649652,-0.02501201,0.9988862,0.04659733,-0.006423621,-0.003711371,0.9968089,0.01624822,0.07651613,0.01591606
0.9781125,-0.1242067,0.146927,-0.07925387,0.9543735,0.2758079,-0.02692072,0.1112494,0.9931734,0.03800443,-0.05709634,-0.09435257,0.9991462,-0.005912955,0.02993798,-0.02785224,0.6469861,0.1038321,0.1684648,0.7363746,0.9941605,-0.09087449,0.008837604,-0.05752123,0.9859361,0.06378826,0.1064823,-0.1119045,0.9523152,0.01916123,-0.3028803,0.03150202,0.9991295,0.02596666,-0.01462631,-0.02918966,0.9956102,0.0126042,-0.09169413,0.01392121,0.9997433,-0.004347057,-0.002108731,0.0221387,0.6401178,-0.2012576,-0.3679594,-0.6437007,0.9814287,-0.04984534,-0.09157497,0.1610193,0.9780269,0.1967879,-0.01471123,0.06724229,0.9940544,-0.08972577,-0.05639876,-0.02498854,0.9989767,0.04452986,-0.006629037,-0.004327641,0.9967188,0.01409607,0.07804845,0.01616915
0.9750323,-0.1338859,0.1586776,-0.07879061,0.9598649,0.2573601,-0.02324116,0.1090192,0.9935247,0.02517414,-0.06563865,-0.08925577,0.9991124,-0.006181141,0.03022838,-0.02867906,0.6476133,0.1052056,0.1690834,0.735486,0.9946741,-0.08611159,0.010493,-0.05566003,0.9859757,0.06740574,0.109582,-0.1063019,0.9515595,0.02004764,-0.3050641,0.03268832,0.9991384,0.02548926,-0.01570472,-0.028742,0.9958765,0.0114104,-0.08916181,0.01225067,0.9997724,-0.006809469,-0.003615499,0.01989085,0.6184712,-0.2260211,-0.4125374,-0.6294608,0.9778589,-0.0690552,-0.08034001,0.1804684,0.9801813,0.1817285,-0.023113,0.07539949,0.9946194,-0.08305603,-0.05675288,-0.02476266,0.9991435,0.04033201,-0.006851933,-0.006212259,0.9964562,0.009928456,0.08175613,0.01710248
0.9721419,-0.1415406,0.169725,-0.07810153,0.9668522,0.2318977,-0.02066677,0.1048486,0.9936958,0.01887804,-0.07583066,-0.08038675,0.9991112,-0.005758109,0.03046972,-0.02855428,0.6484349,0.1068578,0.1701889,0.734268,0.9949803,-0.08287372,0.01140867,-0.05491707,0.986097,0.06681639,0.1129528,-0.101931,0.9503349,0.02102757,-0.3086443,0.03406149,0.9991596,0.02478642,-0.01619362,-0.02834724,0.9961672,0.0103294,-0.08616468,0.01095031,0.9997708,-0.007575813,-0.003636863,0.01969239,0.6141677,-0.2275738,-0.43644,-0.6168698,0.9717399,-0.09646206,-0.1001042,0.1907768,0.9825084,0.1623784,-0.03505239,0.08415473,0.9952259,-0.07612267,-0.05606743,-0.0242324,0.9993011,0.03577384,-0.006887814,-0.008368299,0.9962234,0.005533488,0.08480285,0.01780155
0.9696293,-0.147974,0.1784543,-0.07795368,0.9828056,0.1594648,-0.02136857,0.09059643,0.9925755,0.06234621,-0.08110962,-0.06578795,0.9991102,-0.005180828,0.03031173,-0.02886415,0.6488911,0.1083599,0.1707991,0.7335027,0.9950298,-0.08198712,0.01221566,-0.05517826,0.9862487,0.06480236,0.1141952,-0.100368,0.9489657,0.02258084,-0.3125419,0.03566084,0.9992048,0.02369006,-0.01651552,-0.02749364,0.9964549,0.009473409,-0.08306773,0.009362247,0.9997575,-0.007393665,-0.003909235,0.02037345,0.6114994,-0.2263973,-0.4593672,-0.6031539,0.9649405,-0.1211611,-0.1182878,0.200544,0.9847343,0.139487,-0.04843369,0.0921734,0.9958123,-0.06932006,-0.05448416,-0.02416846,0.9994541,0.03127401,-0.005486956,-0.009124441,0.9960989,0.0008248588,0.08648231,0.01752427
0.9687244,-0.1505142,0.181357,-0.07764076,0.9860532,0.1403589,-0.0253208,0.08577468,0.9929085,0.06546298,-0.07951333,-0.05937299,0.9991154,-0.004894217,0.03019902,-0.02885349,0.649038,0.1088366,0.1706666,0.733333,0.9949671,-0.0824517,0.01252201,-0.05554705,0.986227,0.06505889,0.1139339,-0.1007111,0.9482179,0.02349298,-0.3146532,0.03638978,0.9992309,0.02305245,-0.01659243,-0.02703372,0.9965984,0.009162652,-0.08143442,0.008720996,0.9997472,-0.007585183,-0.004550142,0.02067341,0.6113332,-0.2252222,-0.4688986,-0.5963899,0.9615796,-0.1308302,-0.1270711,0.2051856,0.9855632,0.1275397,-0.0553432,0.09662271,0.9960809,-0.06628112,-0.05336697,-0.02411699,0.9995118,0.02937867,-0.004595208,-0.009583936,0.9960391,-0.001622964,0.0871513,0.0175571
0.9682093,-0.1525421,0.182721,-0.07690668,0.9888819,0.1216194,-0.02941554,0.08034986,0.9933661,0.06812971,-0.07660507,-0.05209388,0.9991255,-0.004620016,0.02999915,-0.02875593,0.6492347,0.1090226,0.1702319,0.7332323,0.9948789,-0.08319703,0.01262081,-0.05599108,0.9861404,0.06628562,0.11332,-0.1014496,0.9474362,0.02439141,-0.3168496,0.03709453,0.9992591,0.02240578,-0.01657828,-0.02654445,0.9967357,0.008936654,-0.07982261,0.008151403,0.9997426,-0.007864578,-0.00533222,0.02060169,0.6118711,-0.2240116,-0.4768131,-0.5899847,0.9584284,-0.1380801,-0.1359835,0.2094214,0.9860905,0.1159638,-0.06212234,0.1015813,0.9963537,-0.0630595,-0.05234187,-0.02373024,0.9995551,0.02760071,-0.004258506,-0.01047467,0.9959531,-0.004426961,0.08799428,0.01774001
0.9685065,-0.1550429,0.1803602,-0.07366899,0.9934725,0.08478539,-0.03840506,0.06594613,0.9941446,0.07749899,-0.06773534,-0.03290091,0.9991465,-0.004133597,0.02975772,-0.02834794,0.6496719,0.1084422,0.1686352,0.7333001,0.9949935,-0.08058872,0.01276519,-0.05770958,0.9863174,0.0665805,0.1103025,-0.1028511,0.9458128,0.02626537,-0.3213321,0.03865296,0.9993091,0.02103813,-0.01654874,-0.02578398,0.9970062,0.008711448,-0.07645743,0.007557081,0.9997188,-0.008124551,-0.006397804,0.02134156,0.6128458,-0.2237903,-0.4869972,-0.5806649,0.9531593,-0.1439013,-0.1543753,0.2166753,0.9861881,0.09515174,-0.07567886,0.1124813,0.9968312,-0.05750272,-0.04993775,-0.02296258,0.9996005,0.02519617,-0.003237027,-0.01238951,0.9957585,-0.01033957,0.08962813,0.01802795
0.969905,-0.1559933,0.1742866,-0.06763668,0.9964614,0.04839883,-0.04841044,0.04877227,0.9937802,0.09347152,-0.05949447,-0.01115592,0.9991764,-0.003787518,0.02939367,-0.02771668,0.6504421,0.1069145,0.1664017,0.7333518,0.9945844,-0.08518422,0.01120854,-0.05848021,0.98581,0.07478838,0.1093085,-0.1031354,0.9441567,0.02814803,-0.3257803,0.04053452,0.9993536,0.0197481,-0.01633912,-0.02520715,0.997248,0.008056732,-0.07333587,0.007311082,0.999691,-0.008366848,-0.007312872,0.02223522,0.6120509,-0.2264058,-0.4913208,-0.5768344,0.949162,-0.1403972,-0.1704416,0.2243431,0.9849517,0.07898457,-0.09307724,0.1223448,0.9973053,-0.05242603,-0.04617387,-0.02239625,0.9996104,0.02385016,-0.002022958,-0.01436008,0.9956497,-0.01670169,0.08981767,0.01831679
0.9711587,-0.1565432,0.1694968,-0.06013083,0.9976,0.01396238,-0.06017667,0.03127566,0.9920923,0.1129481,-0.05449605,0.005091945,0.9992081,-0.003595113,0.02853704,-0.02749557,0.6511541,0.10574,0.1641639,0.7333946,0.9947373,-0.08216699,0.010798,-0.06024728,0.9864314,0.07373609,0.1054208,-0.1019934,0.9425199,0.02983687,-0.3300554,0.0427724,0.9993989,0.01852574,-0.01593738,-0.02459116,0.9974464,0.007433177,-0.07074814,0.006348194,0.9996848,-0.008512893,-0.00877812,0.02193017,0.6111288,-0.2297084,-0.4932228,-0.5748799,0.9464227,-0.1356267,-0.1785126,0.232428,0.9820186,0.06670088,-0.1208918,0.1287464,0.9977626,-0.0467633,-0.04221195,-0.02238839,0.9996045,0.02271079,-0.001225978,-0.01654007,0.9954728,-0.02350216,0.09004421,0.01932662
0.9716268,-0.1564148,0.1686362,-0.05511421,0.997622,-0.002340245,-0.06534444,0.02179468,0.990878,0.1227945,-0.05474106,0.009254592,0.9992216,-0.003424583,0.02808714,-0.02749089,0.6516165,0.105242,0.1629683,0.7333221,0.9949369,-0.0788371,0.01113011,-0.06132978,0.9871009,0.07020443,0.1024407,-0.1010397,0.9416931,0.03051055,-0.3321812,0.04403386,0.999423,0.01791457,-0.01562365,-0.02426476,0.9975308,0.007294209,-0.06963832,0.005457257,0.9996854,-0.008529411,-0.009699457,0.02150201,0.611085,-0.2315806,-0.4932381,-0.5741618,0.9458426,-0.1339024,-0.1791413,0.2352879,0.9799352,0.0609851,-0.1373617,0.1309188,0.9979679,-0.04382451,-0.04047924,-0.02238123,0.9995906,0.02226117,-0.001528021,-0.01791221,0.9953023,-0.02708807,0.09079649,0.01989006
0.971922,-0.1563216,0.1689432,-0.04888283,0.9973708,-0.01731169,-0.06944185,0.01138265,0.9895265,0.1318843,-0.05745599,0.01194665,0.9992326,-0.003314339,0.0277896,-0.02740268,0.652174,0.1048627,0.1616946,0.7331629,0.9942158,-0.0882315,0.00818387,-0.0606896,0.9863791,0.07801049,0.1045701,-0.1001778,0.9408537,0.03117388,-0.334317,0.04532829,0.9994472,0.01727594,-0.01529407,-0.02393901,0.9976133,0.00729551,-0.06852371,0.004369373,0.9996858,-0.008436998,-0.0104346,0.0211725,0.6110726,-0.2336808,-0.4924968,-0.5739603,0.9458911,-0.1319181,-0.1777921,0.2372288,0.9775385,0.05516275,-0.1531764,0.133838,0.998151,-0.04098167,-0.03897186,-0.02227843,0.999564,0.0220969,-0.0009842812,-0.01956104,0.9950836,-0.03083835,0.09188282,0.02037899
0.9718351,-0.1573794,0.171469,-0.03696902,0.9963802,-0.03945788,-0.07491563,-0.007566564,0.9874545,0.1429049,-0.06596184,0.01267809,0.9992397,-0.00354432,0.02794814,-0.02694846,0.6533467,0.1042284,0.1591107,0.7327745,0.9938809,-0.09150839,0.006005115,-0.06157041,0.9867158,0.07927546,0.1019967,-0.09850889,0.9392405,0.03202305,-0.3384119,0.04774177,0.9994817,0.01637579,-0.01491944,-0.02335578,0.9977909,0.007321148,-0.06598951,0.002266219,0.9996829,-0.00804371,-0.01041074,0.02147192,0.6107203,-0.2381559,-0.4883059,-0.5760727,0.9471572,-0.1265356,-0.1727185,0.2388521,0.9726269,0.04642105,-0.1759763,0.1444796,0.9984956,-0.03502078,-0.03615346,-0.02174764,0.9995174,0.02176779,-0.000979369,-0.02214039,0.9946611,-0.03794213,0.09395663,0.0195436
0.9708583,-0.1603016,0.1754206,-0.03106739,0.9953001,-0.04904836,-0.08159953,-0.01770711,0.9876219,0.1405815,-0.06942918,0.004406739,0.9994102,-0.004175896,0.02578553,-0.02228994,0.6564289,0.1068408,0.1589293,0.7296765,0.9934812,-0.09494162,0.002728053,-0.06303771,0.9868228,0.08280279,0.09930674,-0.0972757,0.9379816,0.03220376,-0.3415209,0.05016953,0.9994794,0.01601074,-0.01574231,-0.02317063,0.9980096,0.006974504,-0.06266535,0.001150336,0.99967,-0.008139737,-0.008084081,0.02298349,0.6111106,-0.240966,-0.4796291,-0.5817519,0.9491773,-0.1217557,-0.1672336,0.237215,0.9688122,0.04539817,-0.1851523,0.1583051,0.9988007,-0.02895403,-0.03316991,-0.02141571,0.9994281,0.02268382,-0.001193308,-0.02505113,0.9942834,-0.04532971,0.09506705,0.01754955
0.9701453,-0.164112,0.1762931,-0.02839008,0.9950324,-0.04632402,-0.08549025,-0.02135681,0.9888196,0.1320816,-0.06896642,-0.005826514,0.9994045,-0.004645819,0.02659201,-0.02149004,0.6561382,0.1068517,0.1591939,0.7298786,0.9930658,-0.09734595,-0.001757429,-0.06588728,0.9868386,0.08767314,0.09606373,-0.09609839,0.937268,0.03190327,-0.3431477,0.05254227,0.9994369,0.01604991,-0.01805091,-0.02329298,0.9982631,0.006100093,-0.05859309,0.0007665214,0.9996338,-0.00919082,-0.004741641,0.02500823,0.6147347,-0.2397296,-0.4656317,-0.5897611,0.9517031,-0.1214919,-0.1620456,0.2307429,0.966175,0.05068767,-0.1869582,0.1702449,0.9990721,-0.02323325,-0.02969833,-0.0208163,0.9992428,0.02611316,-0.001572513,-0.02880031,0.9939482,-0.05403937,0.09445133,0.01502097
0.9700281,-0.1656233,0.1755613,-0.02815528,0.9952245,-0.04173724,-0.08571359,-0.02096388,0.9890344,0.1306208,-0.06791601,-0.01168991,0.9994022,-0.004953607,0.02685965,-0.021199,0.6558448,0.1066895,0.1595722,0.7300833,0.9928669,-0.09802222,-0.004332045,-0.06773583,0.9868321,0.09063888,0.09410945,-0.09534341,0.9371369,0.03140816,-0.3433812,0.05363983,0.9994068,0.01630225,-0.01948185,-0.02325713,0.9983783,0.005585981,-0.05665318,0.000214508,0.9996146,-0.01001168,-0.003703417,0.02562662,0.6183523,-0.2374047,-0.4567818,-0.5938265,0.9532515,-0.1233049,-0.1591167,0.2253649,0.9653607,0.05399857,-0.1864463,0.1743576,0.9991982,-0.02047652,-0.02784885,-0.02020412,0.9990887,0.02906847,-0.001994058,-0.03119022,0.9938138,-0.05879389,0.09321903,0.01369744
0.9700198,-0.1673347,0.1744075,-0.02535544,0.9955283,-0.03555372,-0.08517131,-0.02013106,0.9889917,0.131359,-0.06552055,-0.01863996,0.9993997,-0.005194243,0.0271022,-0.02094762,0.6556967,0.1062649,0.1597906,0.7302305,0.9926862,-0.09836719,-0.007032648,-0.06963274,0.9868299,0.09352042,0.0920716,-0.09457014,0.937268,0.03190327,-0.3431477,0.05254227,0.9994124,0.01641015,-0.02094843,-0.02160417,0.9984781,0.005123836,-0.05490694,-0.0007064883,0.9995993,-0.01069803,-0.00317703,0.02601501,0.6227652,-0.2342779,-0.4473162,-0.5976501,0.9550822,-0.1261126,-0.1553013,0.2186212,0.9648195,0.0570029,-0.1856018,0.1772738,0.9993611,-0.01832131,-0.02560624,-0.01691384,0.9989222,0.03193068,-0.002897528,-0.03356312,0.9937434,-0.06264187,0.09164947,0.01226388
0.9705,-0.1672382,0.1723583,-0.02130171,0.9963906,-0.01953097,-0.08016104,-0.01996378,0.9890739,0.1311734,-0.06092451,-0.02854113,0.9993826,-0.006180587,0.02810601,-0.02015621,0.6562527,0.1045658,0.1585693,0.7302426,0.9923973,-0.09826291,-0.01168869,-0.07318017,0.9868993,0.0983236,0.08788536,-0.09294336,0.937106,0.03077947,-0.3433469,0.05475356,0.9993698,0.01682208,-0.02310762,-0.02104694,0.9986441,0.003771676,-0.05183704,-0.002942086,0.9995688,-0.01141914,-0.003190183,0.02686435,0.6328509,-0.2269112,-0.426852,-0.604821,0.9595206,-0.1320535,-0.1452934,0.2019209,0.9645411,0.06114069,-0.1832943,0.1797928,0.9996061,-0.01508779,-0.01842649,-0.01484854,0.9983111,0.04241291,-0.005791272,-0.03927575,0.9934951,-0.07229683,0.08739638,0.01012643
0.972692,-0.1599958,0.1670781,-0.01888441,0.9970093,-0.01428244,-0.07240082,-0.02295028,0.9890604,0.1338431,-0.05477592,-0.0290732,0.999358,-0.006768831,0.02955428,-0.01908649,0.6581244,0.1012531,0.1549101,0.7298102,0.9921534,-0.09888274,-0.0149147,-0.07504294,0.9865608,0.1048371,0.08473112,-0.09234545,0.9372717,0.02972597,-0.3426938,0.05656093,0.9993423,0.01696365,-0.02488695,-0.0201941,0.9987558,0.001947457,-0.04957515,-0.005041619,0.9995053,-0.01108003,-0.002526131,0.02932685,0.6425632,-0.2179219,-0.4042258,-0.6133711,0.9652557,-0.1329644,-0.1330781,0.1813621,0.9657652,0.06221852,-0.1790073,0.1771519,0.9997679,-0.01289159,-0.01085451,-0.0134248,0.9974157,0.05480909,-0.01254309,-0.044729,0.9930804,-0.08006351,0.08538642,0.009507599
0.9742882,-0.1516559,0.165502,-0.01929118,0.9983699,-0.009144063,-0.05257381,-0.02024878,0.987604,0.1380591,-0.06991299,-0.02627386,0.9993552,-0.007122891,0.03094304,-0.01676381,0.6604114,0.09777696,0.1511185,0.7290128,0.9917486,-0.1017124,-0.01792195,-0.07594804,0.9858231,0.1125338,0.08334895,-0.09242268,0.9378977,0.02624395,-0.3412838,0.05643164,0.9992839,0.01911605,-0.02624926,-0.01942519,0.9988216,-0.0001288996,-0.04819766,-0.005701491,0.9993378,-0.008550192,0.001345858,0.03534224,0.649405,-0.2065525,-0.3822053,-0.6241221,0.9721374,-0.1239813,-0.1194676,0.1590755,0.9680717,0.06059167,-0.1719904,0.1720034,0.9998884,-0.01016904,-0.004080529,-0.01015914,0.9957504,0.07275125,-0.02164956,-0.05215039,0.9925874,-0.0858033,0.08558551,0.009114253
0.9741914,-0.1498514,0.1679472,-0.01701136,0.9987212,6.355579E-05,-0.04683705,-0.01903607,0.9884837,0.1265852,-0.07740727,-0.02973718,0.9993547,-0.006498086,0.0315386,-0.01591628,0.66083,0.09606604,0.1503944,0.7290108,0.9914843,-0.1031329,-0.01989888,-0.07698406,0.9856855,0.1139852,0.08335746,-0.0921035,0.9378691,0.02511177,-0.341547,0.05582608,0.9992821,0.0200087,-0.02611347,-0.01879415,0.9988507,-0.0008767432,-0.04755032,-0.005955305,0.9992548,-0.007368697,0.003403141,0.03773477,0.6534172,-0.1992285,-0.3709909,-0.6290627,0.9758123,-0.115907,-0.1117797,0.1478557,0.9695036,0.05995602,-0.1675868,0.1684716,0.99992,-0.01060931,-0.0003006011,-0.006879763,0.9945092,0.08376567,-0.02586107,-0.05714896,0.992537,-0.08596741,0.08613822,0.007760634
0.9739562,-0.1479507,0.1714078,-0.0118026,0.9986903,0.01040352,-0.04580579,-0.02027974,0.9892223,0.1171085,-0.08157158,-0.03272388,0.9993529,-0.00576887,0.031765,-0.015857,0.660124,0.09505983,0.1512939,0.7295959,0.9911631,-0.1044976,-0.02220126,-0.07863209,0.985733,0.1132584,0.08392066,-0.09197998,0.9376796,0.02405538,-0.3422351,0.05525886,0.9992763,0.0212076,-0.02571293,-0.01833021,0.9988856,-0.001950584,-0.04676961,-0.006025404,0.9991979,-0.007039382,0.004912671,0.03911405,0.6586032,-0.190825,-0.3592984,-0.6330342,0.9793448,-0.106931,-0.1035267,0.1368643,0.9710424,0.06120602,-0.1629294,0.1636599,0.9999134,-0.01229776,0.003929181,-0.002564382,0.9928983,0.09661119,-0.02891687,-0.06311224,0.9927475,-0.08444291,0.08536152,0.005936019
0.9735501,-0.1422383,0.1787649,-0.00340257,0.9985186,0.02344975,-0.04395308,-0.02188242,0.9902567,0.1001736,-0.08905737,-0.03775959,0.9993494,-0.004308007,0.03135476,-0.01729739,0.6565266,0.09620924,0.155944,0.7317091,0.9901783,-0.1093747,-0.0243378,-0.08361781,0.9858215,0.1118995,0.083073,-0.09345292,0.9369912,0.02346623,-0.3442887,0.05442599,0.9993129,0.02295966,-0.02353842,-0.01710106,0.9988966,-0.003711581,-0.04632107,-0.006798396,0.9990636,-0.006284178,0.006698575,0.04228055,0.6684483,-0.1719187,-0.3357231,-0.6410233,0.9857396,-0.08740389,-0.08632209,0.1150059,0.9737583,0.07256596,-0.1533319,0.1517182,0.9996711,-0.02106201,0.0116759,0.008815971,0.988236,0.128375,-0.03152652,-0.07691225,0.9940398,-0.07382916,0.08020234,0.001345085
0.9744962,-0.1391773,0.1759685,-0.004687333,0.9986733,0.03072722,-0.03856536,-0.01483622,0.9913144,0.08540747,-0.09124574,-0.04093558,0.9993308,-0.003788009,0.03094964,-0.01912321,0.6549547,0.0955518,0.1578967,0.7327843,0.9905318,-0.1021896,-0.03009178,-0.0865938,0.9858266,0.1091194,0.08344737,-0.09630917,0.9361244,0.02550865,-0.3464781,0.05452885,0.9994048,0.023266,-0.0200845,-0.01566429,0.998836,-0.004805541,-0.0472946,-0.008168096,0.9989861,-0.004702774,0.007123224,0.04420389,0.6776696,-0.1487561,-0.3128423,-0.6486643,0.9910064,-0.06503075,-0.06804147,0.09511968,0.9756712,0.09323154,-0.1436044,0.1369353,0.9988239,-0.03834095,0.01779854,0.02374741,0.9810023,0.1681371,-0.0292098,-0.0922566,0.9963923,-0.04968617,0.06871354,-0.003495904
0.9770342,-0.1335154,0.1660603,0.001379255,0.9986283,0.03307642,-0.03741773,-0.01572876,0.992937,0.0719669,-0.0826242,-0.04549967,0.9992814,-0.003343161,0.0318401,-0.02029124,0.653123,0.1011504,0.1600304,0.7332048,0.9901405,-0.1045485,-0.02641055,-0.08940852,0.9845675,0.1210432,0.08049238,-0.09745015,0.9357098,0.02822211,-0.3473601,0.05469672,0.9994634,0.02317889,-0.01784097,-0.01474239,0.99882,-0.004828798,-0.04764327,-0.008091554,0.9988651,-0.00290414,0.009347729,0.04661445,0.6846417,-0.1209718,-0.289128,-0.6580552,0.9947918,-0.0365131,-0.05157355,0.07997693,0.9764288,0.1177823,-0.1328849,0.1227018,0.9972951,-0.06080782,0.02030621,0.0359513,0.9712637,0.2148772,-0.01853818,-0.100653,0.9987093,-0.01060653,0.048656,-0.009997346
0.9782268,-0.1302086,0.1615425,0.004695408,0.9986431,0.03337449,-0.0366494,-0.0159674,0.9935488,0.06588498,-0.07907275,-0.04761927,0.9992501,-0.003085473,0.0327026,-0.02049967,0.6541644,0.1015533,0.1597339,0.7322848,0.9901598,-0.1060759,-0.02432574,-0.08797604,0.9830652,0.1327175,0.08044797,-0.09745251,0.9355791,0.02954743,-0.3476507,0.05438552,0.9994752,0.02318098,-0.01731981,-0.0145563,0.99885,-0.004354429,-0.04722494,-0.007037889,0.9987442,-0.001959011,0.0118737,0.04863409,0.6870227,-0.1063562,-0.2762053,-0.6636256,0.996101,-0.01860267,-0.04499552,0.07356799,0.976473,0.1309693,-0.125837,0.1162439,0.996252,-0.07295458,0.02250199,0.04065945,0.965824,0.2372374,-0.01598808,-0.1031834,0.9989611,0.01562337,0.04115781,-0.01177692
0.9790705,-0.1270799,0.1588181,0.006963388,0.9986772,0.03404305,-0.03552825,-0.01492452,0.9939672,0.06001726,-0.0776613,-0.04894804,0.999227,-0.002928635,0.03340592,-0.02051774,0.655728,0.1019249,0.1594129,0.7309033,0.9924456,-0.08350544,-0.02312231,-0.08685634,0.9847115,0.1217173,0.07799482,-0.09718511,0.9354357,0.03070838,-0.3480465,0.05367199,0.9994822,0.0232747,-0.01691932,-0.01440543,0.9988868,-0.00366439,-0.04670034,-0.005549085,0.9985892,-0.001159944,0.01488423,0.05095799,0.6889315,-0.09171499,-0.2621049,-0.6695244,0.9969283,0.001414834,-0.03986872,0.06739809,0.9762934,0.1448132,-0.1170695,0.1103412,0.9951212,-0.08425037,0.0263706,0.04404781,0.9602941,0.2586923,-0.01479733,-0.1034148,0.9984615,0.04299849,0.03284027,-0.01213545
0.9799268,-0.1211624,0.1579177,0.01118498,0.9986551,0.03788307,-0.03337579,-0.01178412,0.9944962,0.04764149,-0.07870136,-0.05013857,0.999217,-0.00254185,0.03386316,-0.0203068,0.6589581,0.1033916,0.1603035,0.72759,0.9939101,-0.07017846,-0.01889276,-0.08283062,0.9836569,0.130891,0.0788038,-0.09527159,0.9349536,0.03254236,-0.3495369,0.05125307,0.9995005,0.02343941,-0.01582551,-0.01410426,0.9989362,-0.001212882,-0.0460408,-0.00226342,0.998328,6.477558E-05,0.01927424,0.05449473,0.692692,-0.06390369,-0.2305132,-0.68041,0.9970555,0.04234472,-0.0309951,0.05591647,0.9742716,0.1764374,-0.09777562,0.100522,0.9928997,-0.1036113,0.03297786,0.04824403,0.9492837,0.2979238,-0.01366183,-0.09957584,0.9957557,0.09110095,0.01179488,-0.005670443
